cell_ontology_id,Class,Term IRI
CL:0002486,strial intermediate cell,http://purl.obolibrary.org/obo/CL_0002486
CL:0002487,cutaneous/subcutaneous mechanoreceptor cell,http://purl.obolibrary.org/obo/CL_0002487
CL:0002488,trophoblast giant cell,http://purl.obolibrary.org/obo/CL_0002488
CL:0002489,double negative thymocyte,http://purl.obolibrary.org/obo/CL_0002489
CL:0002490,organ of Corti supporting cell,http://purl.obolibrary.org/obo/CL_0002490
CL:0002491,auditory epithelial cell,http://purl.obolibrary.org/obo/CL_0002491
CL:0002492,strial marginal cell,http://purl.obolibrary.org/obo/CL_0002492
CL:0002493,strial basal cell,http://purl.obolibrary.org/obo/CL_0002493
CL:0002494,cardiocyte,http://purl.obolibrary.org/obo/CL_0002494
CL:0002495,fetal cardiomyocyte,http://purl.obolibrary.org/obo/CL_0002495
CL:0002496,intraepithelial lymphocyte,http://purl.obolibrary.org/obo/CL_0002496
CL:0002497,primary trophoblast giant cell,http://purl.obolibrary.org/obo/CL_0002497
CL:0002498,secondary trophoblast giant cell,http://purl.obolibrary.org/obo/CL_0002498
CL:0002499,spongiotrophoblast cell,http://purl.obolibrary.org/obo/CL_0002499
CL:0002500,P enteroendocrine cell,http://purl.obolibrary.org/obo/CL_0002500
CL:0002501,type D1 enteroendocrine cell,http://purl.obolibrary.org/obo/CL_0002501
CL:0002502,type M enteroendocrine cell,http://purl.obolibrary.org/obo/CL_0002502
CL:0002503,adventitial cell,http://purl.obolibrary.org/obo/CL_0002503
CL:0002504,enteric smooth muscle cell,http://purl.obolibrary.org/obo/CL_0002504
CL:0002505,liver CD103-negative dendritic cell,http://purl.obolibrary.org/obo/CL_0002505
CL:0002506,liver CD103-positive dendritic cell,http://purl.obolibrary.org/obo/CL_0002506
CL:0002507,langerin-positive lymph node dendritic cell,http://purl.obolibrary.org/obo/CL_0002507
CL:0002508,"langerin-negative, CD103-negative lymph node dendritic cell",http://purl.obolibrary.org/obo/CL_0002508
CL:0002509,"CD103-positive, langerin-positive lymph node dendritic cell",http://purl.obolibrary.org/obo/CL_0002509
CL:0002510,"CD103-negative, langerin-positive lymph node dendritic cell",http://purl.obolibrary.org/obo/CL_0002510
CL:0002511,"CD11b-low, CD103-negative, langerin-negative lymph node dendritic cell",http://purl.obolibrary.org/obo/CL_0002511
CL:0002512,"CD11b-high, CD103-negative, langerin-negative lymph node dendritic cell",http://purl.obolibrary.org/obo/CL_0002512
CL:0002513,Vgamma5-positive CD8alpha alpha positive gamma-delta intraepithelial T cell,http://purl.obolibrary.org/obo/CL_0002513
CL:0002514,Vgamma5-negative CD8alpha alpha positive gamma-delta intraepithelial T cell,http://purl.obolibrary.org/obo/CL_0002514
CL:0002515,interrenal norepinephrine type cell,http://purl.obolibrary.org/obo/CL_0002515
CL:0002516,interrenal chromaffin cell,http://purl.obolibrary.org/obo/CL_0002516
CL:0002517,interrenal epinephrin secreting cell,http://purl.obolibrary.org/obo/CL_0002517
CL:0002518,kidney epithelial cell,http://purl.obolibrary.org/obo/CL_0002518
CL:0002519,interrenal epithelial cell,http://purl.obolibrary.org/obo/CL_0002519
CL:0002520,nephrocyte,http://purl.obolibrary.org/obo/CL_0002520
CL:0002521,subcutaneous fat cell,http://purl.obolibrary.org/obo/CL_0002521
CL:0002522,renal filtration cell,http://purl.obolibrary.org/obo/CL_0002522
CL:0002523,mesonephric glomerular visceral epithelial cell,http://purl.obolibrary.org/obo/CL_0002523
CL:0002524,disseminated nephrocyte,http://purl.obolibrary.org/obo/CL_0002524
CL:0002525,metanephric glomerular visceral epithelial cell,http://purl.obolibrary.org/obo/CL_0002525
CL:0002526,CD14-positive dermal dendritic cell,http://purl.obolibrary.org/obo/CL_0002526
CL:0002527,immature CD14-positive dermal dendritic cell,http://purl.obolibrary.org/obo/CL_0002527
CL:0002528,mature CD14-positive dermal dendritic cell,http://purl.obolibrary.org/obo/CL_0002528
CL:0002529,CD1a-positive dermal dendritic cell,http://purl.obolibrary.org/obo/CL_0002529
CL:0002530,immature CD1a-positive dermal dendritic cell,http://purl.obolibrary.org/obo/CL_0002530
CL:0002531,mature CD1a-positive dermal dendritic cell,http://purl.obolibrary.org/obo/CL_0002531
CL:0002532,CD16-positive myeloid dendritic cell,http://purl.obolibrary.org/obo/CL_0002532
CL:0002533,immature CD16-positive myeloid dendritic cell,http://purl.obolibrary.org/obo/CL_0002533
CL:0002534,mature CD16-positive myeloid dendritic cell,http://purl.obolibrary.org/obo/CL_0002534
CL:0002535,epithelial cell of cervix,http://purl.obolibrary.org/obo/CL_0002535
CL:0002536,epithelial cell of amnion,http://purl.obolibrary.org/obo/CL_0002536
CL:0002537,amnion mesenchymal stem cell,http://purl.obolibrary.org/obo/CL_0002537
CL:0002538,intrahepatic bile duct epithelial cell,http://purl.obolibrary.org/obo/CL_0002538
CL:0002539,aortic smooth muscle cell,http://purl.obolibrary.org/obo/CL_0002539
CL:0002540,mesenchymal stem cell of the bone marrow,http://purl.obolibrary.org/obo/CL_0002540
CL:0002541,chorionic membrane mesenchymal stem cell,http://purl.obolibrary.org/obo/CL_0002541
CL:0002543,vein endothelial cell,http://purl.obolibrary.org/obo/CL_0002543
CL:0002544,aortic endothelial cell,http://purl.obolibrary.org/obo/CL_0002544
CL:0002545,thoracic aorta endothelial cell,http://purl.obolibrary.org/obo/CL_0002545
CL:0002546,embryonic blood vessel endothelial progenitor cell,http://purl.obolibrary.org/obo/CL_0002546
CL:0002547,fibroblast of the aortic adventitia,http://purl.obolibrary.org/obo/CL_0002547
CL:0002548,fibroblast of cardiac tissue,http://purl.obolibrary.org/obo/CL_0002548
CL:0002549,fibroblast of choroid plexus,http://purl.obolibrary.org/obo/CL_0002549
CL:0002550,fibroblast of the conjunctiva,http://purl.obolibrary.org/obo/CL_0002550
CL:0002551,fibroblast of dermis,http://purl.obolibrary.org/obo/CL_0002551
CL:0002552,fibroblast of gingiva,http://purl.obolibrary.org/obo/CL_0002552
CL:0002553,fibroblast of lung,http://purl.obolibrary.org/obo/CL_0002553
CL:0002554,fibroblast of lymphatic vessel,http://purl.obolibrary.org/obo/CL_0002554
CL:0002555,fibroblast of mammary gland,http://purl.obolibrary.org/obo/CL_0002555
CL:0002556,fibroblast of periodontium,http://purl.obolibrary.org/obo/CL_0002556
CL:0002557,fibroblast of pulmonary artery,http://purl.obolibrary.org/obo/CL_0002557
CL:0002558,fibroblast of villous mesenchyme,http://purl.obolibrary.org/obo/CL_0002558
CL:0002559,hair follicle cell,http://purl.obolibrary.org/obo/CL_0002559
CL:0002560,inner root sheath cell,http://purl.obolibrary.org/obo/CL_0002560
CL:0002561,outer root sheath cell,http://purl.obolibrary.org/obo/CL_0002561
CL:0002562,hair germinal matrix cell,http://purl.obolibrary.org/obo/CL_0002562
CL:0002563,intestinal epithelial cell,http://purl.obolibrary.org/obo/CL_0002563
CL:0002564,nucleus pulposus cell of intervertebral disc,http://purl.obolibrary.org/obo/CL_0002564
CL:0002565,iris pigment epithelial cell,http://purl.obolibrary.org/obo/CL_0002565
CL:0002566,dark melanocyte,http://purl.obolibrary.org/obo/CL_0002566
CL:0002567,light melanocyte,http://purl.obolibrary.org/obo/CL_0002567
CL:0002568,mesenchymal stem cell of Wharton's jelly,http://purl.obolibrary.org/obo/CL_0002568
CL:0002569,mesenchymal stem cell of umbilical cord,http://purl.obolibrary.org/obo/CL_0002569
CL:0002570,mesenchymal stem cell of adipose,http://purl.obolibrary.org/obo/CL_0002570
CL:0002571,hepatic mesenchymal stem cell,http://purl.obolibrary.org/obo/CL_0002571
CL:0002572,vertebral mesenchymal stem cell,http://purl.obolibrary.org/obo/CL_0002572
CL:0002573,Schwann cell,http://purl.obolibrary.org/obo/CL_0002573
CL:0002574,stromal cell of pancreas,http://purl.obolibrary.org/obo/CL_0002574
CL:0002575,central nervous system pericyte,http://purl.obolibrary.org/obo/CL_0002575
CL:0002576,perineural cell,http://purl.obolibrary.org/obo/CL_0002576
CL:0002577,placental epithelial cell,http://purl.obolibrary.org/obo/CL_0002577
CL:0002578,mesenteric preadipocyte,http://purl.obolibrary.org/obo/CL_0002578
CL:0002579,omentum preadipocyte,http://purl.obolibrary.org/obo/CL_0002579
CL:0002580,preadipocyte of the breast,http://purl.obolibrary.org/obo/CL_0002580
CL:0002581,perirenal preadipocyte,http://purl.obolibrary.org/obo/CL_0002581
CL:0002582,visceral preadipocyte,http://purl.obolibrary.org/obo/CL_0002582
CL:0002583,subcutaneous preadipocyte,http://purl.obolibrary.org/obo/CL_0002583
CL:0002584,renal cortical epithelial cell,http://purl.obolibrary.org/obo/CL_0002584
CL:0002585,retinal blood vessel endothelial cell,http://purl.obolibrary.org/obo/CL_0002585
CL:0002586,retinal pigment epithelial cell,http://purl.obolibrary.org/obo/CL_0002586
CL:0002588,smooth muscle cell of the umbilical vein,http://purl.obolibrary.org/obo/CL_0002588
CL:0002589,smooth muscle cell of the brachiocephalic vasculature,http://purl.obolibrary.org/obo/CL_0002589
CL:0002590,smooth muscle cell of the brain vasculature,http://purl.obolibrary.org/obo/CL_0002590
CL:0002591,smooth muscle cell of the pulmonary artery,http://purl.obolibrary.org/obo/CL_0002591
CL:0002592,smooth muscle cell of the coronary artery,http://purl.obolibrary.org/obo/CL_0002592
CL:0002593,smooth muscle cell of the internal thoracic artery,http://purl.obolibrary.org/obo/CL_0002593
CL:0002594,smooth muscle cell of the umbilical artery,http://purl.obolibrary.org/obo/CL_0002594
CL:0002595,smooth muscle cell of the subclavian artery,http://purl.obolibrary.org/obo/CL_0002595
CL:0002596,smooth muscle cell of the carotid artery,http://purl.obolibrary.org/obo/CL_0002596
CL:0002597,smooth muscle cell of bladder,http://purl.obolibrary.org/obo/CL_0002597
CL:0002598,bronchial smooth muscle cell,http://purl.obolibrary.org/obo/CL_0002598
CL:0002599,smooth muscle cell of the esophagus,http://purl.obolibrary.org/obo/CL_0002599
CL:0002600,smooth muscle cell of trachea,http://purl.obolibrary.org/obo/CL_0002600
CL:0002601,uterine smooth muscle cell,http://purl.obolibrary.org/obo/CL_0002601
CL:0002602,annulus pulposus cell,http://purl.obolibrary.org/obo/CL_0002602
CL:0002603,astrocyte of the cerebellum,http://purl.obolibrary.org/obo/CL_0002603
CL:0002604,astrocyte of the hippocampus,http://purl.obolibrary.org/obo/CL_0002604
CL:0002605,astrocyte of the cerebral cortex,http://purl.obolibrary.org/obo/CL_0002605
CL:0002606,astrocyte of the spinal cord,http://purl.obolibrary.org/obo/CL_0002606
CL:0002607,migratory enteric neural crest cell,http://purl.obolibrary.org/obo/CL_0002607
CL:0002608,hippocampal neuron,http://purl.obolibrary.org/obo/CL_0002608
CL:0002609,neuron of cerebral cortex,http://purl.obolibrary.org/obo/CL_0002609
CL:0002610,raphe nuclei neuron,http://purl.obolibrary.org/obo/CL_0002610
CL:0002611,neuron of the dorsal spinal cord,http://purl.obolibrary.org/obo/CL_0002611
CL:0002612,neuron of the ventral spinal cord,http://purl.obolibrary.org/obo/CL_0002612
CL:0002613,striatum neuron,http://purl.obolibrary.org/obo/CL_0002613
CL:0002614,neuron of the substantia nigra,http://purl.obolibrary.org/obo/CL_0002614
CL:0002615,adipocyte of omentum tissue,http://purl.obolibrary.org/obo/CL_0002615
CL:0002616,perirenal adipocyte cell,http://purl.obolibrary.org/obo/CL_0002616
CL:0002617,adipocyte of breast,http://purl.obolibrary.org/obo/CL_0002617
CL:0002618,endothelial cell of umbilical vein,http://purl.obolibrary.org/obo/CL_0002618
CL:0002619,adult endothelial progenitor cell,http://purl.obolibrary.org/obo/CL_0002619
CL:0002620,skin fibroblast,http://purl.obolibrary.org/obo/CL_0002620
CL:0002621,gingival epithelial cell,http://purl.obolibrary.org/obo/CL_0002621
CL:0002622,prostate stromal cell,http://purl.obolibrary.org/obo/CL_0002622
CL:0002623,acinar cell of salivary gland,http://purl.obolibrary.org/obo/CL_0002623
CL:0002624,paneth cell of the appendix,http://purl.obolibrary.org/obo/CL_0002624
CL:0002625,seminiferous tubule epithelial cell,http://purl.obolibrary.org/obo/CL_0002625
CL:0002626,immature astrocyte,http://purl.obolibrary.org/obo/CL_0002626
CL:0002627,mature astrocyte,http://purl.obolibrary.org/obo/CL_0002627
CL:0002628,immature microglial cell,http://purl.obolibrary.org/obo/CL_0002628
CL:0002629,mature microglial cell,http://purl.obolibrary.org/obo/CL_0002629
CL:0002630,actinomycete-type spore,http://purl.obolibrary.org/obo/CL_0002630
CL:0002631,epithelial cell of upper respiratory tract,http://purl.obolibrary.org/obo/CL_0002631
CL:0002632,epithelial cell of lower respiratory tract,http://purl.obolibrary.org/obo/CL_0002632
CL:0002633,respiratory basal cell,http://purl.obolibrary.org/obo/CL_0002633
CL:0002634,epithelial cell of anal column,http://purl.obolibrary.org/obo/CL_0002634
CL:0002635,nonkeratinized epithelial cell of anal column,http://purl.obolibrary.org/obo/CL_0002635
CL:0002636,nonkeratinized epithelial cell of inferior part of anal canal,http://purl.obolibrary.org/obo/CL_0002636
CL:0002637,keratinized epithelial cell of the anal canal,http://purl.obolibrary.org/obo/CL_0002637
CL:0002638,bronchioalveolar stem cell,http://purl.obolibrary.org/obo/CL_0002638
CL:0002639,amniotic stem cell,http://purl.obolibrary.org/obo/CL_0002639
CL:0002640,amniotic epithelial stem cell,http://purl.obolibrary.org/obo/CL_0002640
CL:0002641,epithelial cell of esophageal gland proper,http://purl.obolibrary.org/obo/CL_0002641
CL:0002642,epithelial cell of esophageal cardiac gland,http://purl.obolibrary.org/obo/CL_0002642
CL:0002643,nonkeratinized cell of stratum corneum of esophageal epithelium,http://purl.obolibrary.org/obo/CL_0002643
CL:0002644,endo-epithelial cell of tympanic part of viscerocranial mucosa,http://purl.obolibrary.org/obo/CL_0002644
CL:0002645,endo-epithelial cell of pharyngotympanic part of viscerocranial mucosa,http://purl.obolibrary.org/obo/CL_0002645
CL:0002646,obsolete epithelial cell of buccal part of viscerocranial mucosa,http://purl.obolibrary.org/obo/CL_0002646
CL:0002647,obsolete epithelial cell of anterior palatal part of viscerocranial mucosa,http://purl.obolibrary.org/obo/CL_0002647
CL:0002648,obsolete epithelial cell of nasal part of viscerocranial mucosa,http://purl.obolibrary.org/obo/CL_0002648
CL:0002649,obsolete epithelial cell of gingival part of viscerocranial mucosa,http://purl.obolibrary.org/obo/CL_0002649
CL:0002650,obsolete epithelial cell of paranasal sinus part of viscerocranial mucosa,http://purl.obolibrary.org/obo/CL_0002650
CL:0002651,endothelial cell of venous sinus of spleen,http://purl.obolibrary.org/obo/CL_0002651
CL:0002652,endothelial cell of high endothelial venule,http://purl.obolibrary.org/obo/CL_0002652
CL:0002653,squamous endothelial cell,http://purl.obolibrary.org/obo/CL_0002653
CL:0002654,epithelial cell of stratum corneum of esophageal epithelium,http://purl.obolibrary.org/obo/CL_0002654
CL:0002655,epithelial cell of stratum spinosum of esophageal epithelium,http://purl.obolibrary.org/obo/CL_0002655
CL:0002656,glandular cell of endometrium,http://purl.obolibrary.org/obo/CL_0002656
CL:0002657,glandular cell of esophagus,http://purl.obolibrary.org/obo/CL_0002657
CL:0002658,glandular cell of the large intestine,http://purl.obolibrary.org/obo/CL_0002658
CL:0002659,glandular cell of stomach,http://purl.obolibrary.org/obo/CL_0002659
CL:0002660,luminal cell of acinus of lactiferous gland,http://purl.obolibrary.org/obo/CL_0002660
CL:0002661,luminal cell of lactiferous terminal ductal lobular unit,http://purl.obolibrary.org/obo/CL_0002661
CL:0002662,luminal cell of lactiferous duct,http://purl.obolibrary.org/obo/CL_0002662
CL:0002663,myocardial endocrine cell of atrium,http://purl.obolibrary.org/obo/CL_0002663
CL:0002664,cardioblast,http://purl.obolibrary.org/obo/CL_0002664
CL:0002665,otic fibrocyte,http://purl.obolibrary.org/obo/CL_0002665
CL:0002666,type 2 otic fibrocyte,http://purl.obolibrary.org/obo/CL_0002666
CL:0002667,type 5 otic fibrocyte,http://purl.obolibrary.org/obo/CL_0002667
CL:0002668,type 4 otic fibrocyte,http://purl.obolibrary.org/obo/CL_0002668
CL:0002669,type 3 otic fibrocyte,http://purl.obolibrary.org/obo/CL_0002669
CL:0002670,type 1 otic fibrocyte,http://purl.obolibrary.org/obo/CL_0002670
CL:0002671,endothelial stalk cell,http://purl.obolibrary.org/obo/CL_0002671
CL:0002672,retinal progenitor cell,http://purl.obolibrary.org/obo/CL_0002672
CL:0002673,tongue muscle cell,http://purl.obolibrary.org/obo/CL_0002673
CL:0002674,H minus,http://purl.obolibrary.org/obo/CL_0002674
CL:0002675,H plus,http://purl.obolibrary.org/obo/CL_0002675
CL:0002676,neural crest derived neuroblast,http://purl.obolibrary.org/obo/CL_0002676
CL:0002677,naive regulatory T cell,http://purl.obolibrary.org/obo/CL_0002677
CL:0002678,memory regulatory T cell,http://purl.obolibrary.org/obo/CL_0002678
CL:0002679,natural helper lymphocyte,http://purl.obolibrary.org/obo/CL_0002679
CL:0002680,PP cell of intestine,http://purl.obolibrary.org/obo/CL_0002680
CL:0002681,kidney cortical cell,http://purl.obolibrary.org/obo/CL_0002681
CL:0005000,spinal cord interneuron,http://purl.obolibrary.org/obo/CL_0005000
CL:0005001,iridoblast,http://purl.obolibrary.org/obo/CL_0005001
CL:0005002,xanthoblast,http://purl.obolibrary.org/obo/CL_0005002
CL:0005003,leucoblast,http://purl.obolibrary.org/obo/CL_0005003
CL:0005004,pigment erythroblast,http://purl.obolibrary.org/obo/CL_0005004
CL:0005005,cyanoblast,http://purl.obolibrary.org/obo/CL_0005005
CL:0005006,ionocyte,http://purl.obolibrary.org/obo/CL_0005006
CL:0005007,Kolmer-Agduhr neuron,http://purl.obolibrary.org/obo/CL_0005007
CL:0005008,macular hair cell,http://purl.obolibrary.org/obo/CL_0005008
CL:0005009,renal principal cell,http://purl.obolibrary.org/obo/CL_0005009
CL:0005010,renal intercalated cell,http://purl.obolibrary.org/obo/CL_0005010
CL:0005011,renal alpha-intercalated cell,http://purl.obolibrary.org/obo/CL_0005011
CL:0005012,multi-ciliated epithelial cell,http://purl.obolibrary.org/obo/CL_0005012
CL:0005013,single ciliated epithelial cell,http://purl.obolibrary.org/obo/CL_0005013
CL:0005014,auditory epithelial support cell,http://purl.obolibrary.org/obo/CL_0005014
CL:0005015,inner phalangeal cell,http://purl.obolibrary.org/obo/CL_0005015
CL:0005016,obsolete apical cell,http://purl.obolibrary.org/obo/CL_0005016
CL:0005017,obsolete plant basal cell,http://purl.obolibrary.org/obo/CL_0005017
